State Name,County Name,Date Local,Local Site Name,Arithmetic Mean_ozone,1st Max Value_ozone,1st Max Hour_ozone,Arithmetic Mean_so2,1st Max Value_so2,1st Max Hour_so2,Arithmetic Mean_co,1st Max Value_co,1st Max Hour_co,Arithmetic Mean_no2,1st Max Value_no2,1st Max Hour_no2
Hawaii,Honolulu,2024-06-17,Kapolei,0.029313,0.032,8,0.195455,0.9,17,0.029167,0.1,9,2.1,4.6,19
Hawaii,Honolulu,2024-06-18,Kapolei,0.029471,0.032,7,0.0375,0.2,15,0.016667,0.1,11,2.120833,5.8,6
Hawaii,Honolulu,2024-06-19,Kapolei,0.028765,0.033,7,0.004167,0.1,16,0.0,0.0,0,1.525,4.8,23
Hawaii,Honolulu,2024-06-20,Kapolei,0.018824,0.025,7,0.054167,0.4,17,0.0,0.0,0,1.9375,4.6,6
Hawaii,Honolulu,2024-06-21,Kapolei,0.008647,0.013,7,0.091667,0.5,15,0.0,0.0,0,1.525,3.2,7
Hawaii,Honolulu,2024-06-22,Kapolei,0.022765,0.026,23,-0.004167,0.2,14,0.0,0.0,0,1.183333,4.1,22
Hawaii,Honolulu,2024-06-23,Kapolei,0.023824,0.028,7,0.145833,0.7,15,0.0,0.0,0,1.895833,4.2,0
Hawaii,Honolulu,2024-06-24,Kapolei,0.015143,0.019,10,0.041176,0.3,12,0.0,0.0,0,1.322727,3.2,7
Hawaii,Honolulu,2024-06-25,Kapolei,0.012353,0.016,7,0.004167,0.2,16,0.0,0.0,0,1.4375,4.1,6
Hawaii,Honolulu,2024-06-26,Kapolei,0.012941,0.015,7,0.066667,0.6,18,0.0,0.0,0,1.795833,4.2,5
Hawaii,Honolulu,2024-06-27,Kapolei,0.015647,0.018,9,0.05,0.3,13,0.016667,0.1,20,1.304167,3.0,6
Hawaii,Honolulu,2024-06-28,Kapolei,0.022706,0.024,11,-0.033333,0.0,0,0.029167,0.1,0,1.416667,3.2,6
Hawaii,Honolulu,2024-06-29,Kapolei,0.021529,0.026,7,-0.0125,0.1,18,0.0,0.0,0,2.1875,6.0,19
Hawaii,Honolulu,2024-06-30,Kapolei,0.0245,0.027,7,0.054167,1.0,18,0.0,0.0,0,2.1875,4.9,5
Idaho,Ada,2024-01-01,Meridian - St. Luke's,0.01,0.014,10,0.3875,1.1,9,0.252632,0.4,5,13.925,21.9,8
Idaho,Ada,2024-01-02,Meridian - St. Luke's,0.006647,0.01,9,0.275,0.5,19,0.220833,0.3,19,10.233333,17.9,19
Idaho,Ada,2024-01-03,Meridian - St. Luke's,0.008941,0.016,21,0.379167,0.9,10,0.229167,0.3,0,10.6,15.7,6
Idaho,Ada,2024-01-04,Meridian - St. Luke's,0.021059,0.025,10,0.2625,0.3,0,0.2,0.2,0,8.129167,18.1,22
Idaho,Ada,2024-01-05,Meridian - St. Luke's,0.023824,0.035,10,0.2875,0.8,20,0.220833,0.4,23,11.229167,36.1,20
Idaho,Ada,2024-01-06,Meridian - St. Luke's,0.029824,0.034,7,0.304167,0.4,12,0.1625,0.3,0,4.845833,11.8,20
Idaho,Ada,2024-01-07,Meridian - St. Luke's,0.02,0.032,11,0.358333,1.0,9,0.204167,0.3,12,11.270833,28.8,9
Idaho,Ada,2024-01-08,Meridian - St. Luke's,0.027059,0.036,22,0.325,0.7,9,0.245833,0.3,1,17.629167,32.0,7
Idaho,Ada,2024-01-09,Meridian - St. Luke's,0.035588,0.037,18,0.305,0.5,6,0.145833,0.2,0,3.958333,13.2,17
Idaho,Ada,2024-01-10,Meridian - St. Luke's,0.0328,0.034,9,0.379167,0.6,10,0.175,0.2,0,9.545833,23.5,10
Idaho,Ada,2024-01-17,Meridian - St. Luke's,0.013733,0.019,22,0.379167,0.6,9,0.3,0.3,0,27.115789,43.8,18
Idaho,Ada,2024-01-18,Meridian - St. Luke's,0.012059,0.018,9,0.383333,0.7,9,0.308333,0.4,15,27.133333,40.1,20
Idaho,Ada,2024-01-19,Meridian - St. Luke's,0.007471,0.016,9,0.616667,1.2,8,0.379167,0.5,12,33.1,43.8,18
Idaho,Ada,2024-01-20,Meridian - St. Luke's,0.020882,0.03,23,0.825,1.5,11,0.420833,0.6,1,27.475,40.9,1
Idaho,Ada,2024-01-21,Meridian - St. Luke's,0.021353,0.036,9,0.383333,0.4,0,0.141667,0.2,0,12.1,29.8,23
Idaho,Ada,2024-01-22,Meridian - St. Luke's,0.016353,0.03,7,0.404167,0.5,1,0.2,0.3,0,14.670833,29.1,2
Idaho,Ada,2024-01-23,Meridian - St. Luke's,0.004059,0.007,8,0.463158,0.7,18,0.25,0.4,20,17.925,24.0,18
Idaho,Ada,2024-01-24,Meridian - St. Luke's,0.009588,0.02,10,0.404167,0.8,10,0.233333,0.3,0,16.079167,25.8,18
Idaho,Ada,2024-01-25,Meridian - St. Luke's,0.014,0.027,11,0.433333,1.0,21,0.2625,0.4,0,13.295833,29.8,21
Idaho,Ada,2024-01-26,Meridian - St. Luke's,0.027588,0.032,10,0.533333,1.8,9,0.320833,0.5,1,12.808333,24.1,9
Idaho,Ada,2024-01-27,Meridian - St. Luke's,0.019294,0.022,10,0.225,0.3,9,0.170833,0.2,0,8.945833,19.1,19
Idaho,Ada,2024-01-28,Meridian - St. Luke's,0.010294,0.019,11,0.2875,0.8,20,0.191667,0.3,21,10.691667,22.2,20
Idaho,Ada,2024-01-29,Meridian - St. Luke's,0.013529,0.017,10,0.570833,2.5,8,0.2875,0.5,10,11.966667,21.5,20
Idaho,Ada,2024-01-30,Meridian - St. Luke's,0.015176,0.02,10,0.395833,0.9,9,0.166667,0.2,0,9.663158,20.1,20
Idaho,Ada,2024-01-31,Meridian - St. Luke's,0.031765,0.034,11,0.345833,0.4,1,0.1125,0.2,0,4.404167,9.2,7
Idaho,Ada,2024-02-01,Meridian - St. Luke's,0.021588,0.026,7,0.433333,0.5,10,0.125,0.2,18,6.933333,13.9,16
Idaho,Ada,2024-02-02,Meridian - St. Luke's,0.027118,0.03,10,0.408333,0.5,1,0.1875,0.2,0,11.441667,26.5,8
Idaho,Ada,2024-02-03,Meridian - St. Luke's,0.021529,0.03,7,0.345833,0.5,0,0.1625,0.3,22,8.379167,25.0,18
Idaho,Ada,2024-02-04,Meridian - St. Luke's,0.036353,0.04,17,0.316667,0.4,16,0.175,0.3,0,5.445833,17.0,0
Idaho,Ada,2024-02-05,Meridian - St. Luke's,0.026588,0.035,10,0.379167,0.5,8,0.145833,0.2,10,6.133333,16.8,23
Idaho,Ada,2024-02-06,Meridian - St. Luke's,0.017235,0.023,10,0.43125,1.7,8,0.2375,0.3,8,14.979167,27.7,8
Idaho,Ada,2024-02-07,Meridian - St. Luke's,0.017765,0.03,11,0.108333,0.3,8,0.183333,0.3,0,8.270833,22.9,8
Idaho,Ada,2024-02-08,Meridian - St. Luke's,0.016294,0.031,11,0.341667,1.5,8,0.279167,0.4,8,15.854167,30.3,22
Idaho,Ada,2024-02-09,Meridian - St. Luke's,0.028647,0.035,11,0.1375,0.5,1,0.2625,0.4,1,11.9875,26.8,1
Idaho,Ada,2024-02-10,Meridian - St. Luke's,0.023118,0.036,11,0.091667,0.8,8,0.2,0.3,21,11.65,35.8,21
Idaho,Ada,2024-02-11,Meridian - St. Luke's,0.030765,0.035,10,0.004167,0.1,19,0.170833,0.4,0,5.758333,19.2,0
Idaho,Ada,2024-02-12,Meridian - St. Luke's,0.019118,0.035,10,0.0375,0.5,21,0.158333,0.3,22,9.279167,33.0,21
Idaho,Ada,2024-02-13,Meridian - St. Luke's,0.019176,0.03,11,0.175,0.4,7,0.254167,0.3,0,17.891667,31.9,21
Idaho,Ada,2024-02-14,Meridian - St. Luke's,0.030118,0.036,16,0.175,0.8,8,0.195833,0.3,9,9.45,25.7,5
Idaho,Ada,2024-02-15,Meridian - St. Luke's,0.029882,0.037,10,0.083333,0.6,7,0.179167,0.3,12,11.658333,33.0,7
Idaho,Ada,2024-02-16,Meridian - St. Luke's,0.028529,0.038,11,-0.008333,0.1,22,0.133333,0.2,0,5.504167,22.9,22
Idaho,Ada,2024-02-17,Meridian - St. Luke's,0.036059,0.04,12,0.004167,0.1,18,0.129167,0.2,0,3.595833,14.2,0
Idaho,Ada,2024-02-18,Meridian - St. Luke's,0.026235,0.035,9,0.0125,0.1,10,0.125,0.2,18,5.045833,19.8,21
Idaho,Ada,2024-02-19,Meridian - St. Luke's,0.032882,0.036,12,0.004167,0.1,7,0.141667,0.2,0,5.770833,19.3,2
Idaho,Ada,2024-02-20,Meridian - St. Luke's,0.026824,0.039,12,0.0875,0.3,20,0.116667,0.2,20,6.179167,22.9,20
Idaho,Ada,2024-02-21,Meridian - St. Luke's,0.023176,0.035,11,0.220833,1.0,8,0.233333,0.3,7,13.0125,27.7,8
Idaho,Ada,2024-02-22,Meridian - St. Luke's,0.023353,0.039,11,0.266667,1.1,9,0.241667,0.3,7,16.5,25.2,1
Idaho,Ada,2024-02-23,Meridian - St. Luke's,0.025706,0.036,10,0.304167,1.5,8,0.283333,0.4,9,17.85,27.8,10
Idaho,Ada,2024-02-24,Meridian - St. Luke's,0.032059,0.041,11,0.179167,0.4,8,0.191667,0.3,0,12.2125,21.0,8
Idaho,Ada,2024-02-25,Meridian - St. Luke's,0.032588,0.041,11,0.195833,0.3,8,0.1375,0.2,0,8.25,15.6,21
Idaho,Ada,2024-02-26,Meridian - St. Luke's,0.032471,0.039,8,0.266667,0.3,0,0.2,0.2,0,10.55,20.8,22
Idaho,Ada,2024-02-27,Meridian - St. Luke's,0.034471,0.04,10,0.183333,0.4,8,0.179167,0.2,0,6.831579,17.3,20
Idaho,Ada,2024-02-28,Meridian - St. Luke's,0.036706,0.038,10,0.2125,0.3,14,0.158333,0.2,0,4.433333,11.3,8
Idaho,Ada,2024-02-29,Meridian - St. Luke's,0.037529,0.04,17,0.305,0.4,14,0.1,0.1,0,2.404167,5.1,6
Idaho,Ada,2024-03-01,Meridian - St. Luke's,0.035765,0.039,11,0.295833,0.4,8,0.1625,0.2,7,5.616667,17.9,7
Idaho,Ada,2024-03-02,Meridian - St. Luke's,0.0332,0.043,11,0.358333,0.4,0,0.1625,0.2,0,6.629167,20.3,22
Idaho,Ada,2024-03-05,Meridian - St. Luke's,0.036,0.038,18,0.229167,0.4,12,0.154167,0.2,11,5.241667,12.7,10
Idaho,Ada,2024-03-06,Meridian - St. Luke's,0.033647,0.042,10,0.195833,0.2,0,0.141667,0.2,0,5.466667,14.9,20
Idaho,Ada,2024-03-07,Meridian - St. Luke's,0.026059,0.038,11,0.191667,0.4,23,0.2,0.2,0,9.554167,21.3,21
Idaho,Ada,2024-03-08,Meridian - St. Luke's,0.037941,0.042,10,0.158333,0.5,0,0.2,0.3,0,10.408333,31.9,0
Idaho,Ada,2024-03-09,Meridian - St. Luke's,0.038588,0.044,11,0.1625,0.3,16,0.104167,0.2,0,2.8375,4.6,20
Idaho,Ada,2024-03-10,Meridian - St. Luke's,0.034882,0.037,9,0.25,0.4,23,0.125,0.2,18,4.075,5.8,2
Idaho,Ada,2024-03-11,Meridian - St. Luke's,0.037353,0.042,10,0.333333,1.0,7,0.208333,0.3,7,11.905,33.5,6
Idaho,Ada,2024-03-12,Meridian - St. Luke's,0.037353,0.042,12,0.233333,0.3,0,0.145833,0.2,5,5.808333,17.4,5
Idaho,Ada,2024-03-13,Meridian - St. Luke's,0.04,0.046,11,0.131579,0.2,0,0.104167,0.2,13,1.908333,9.0,7
Idaho,Ada,2024-03-14,Meridian - St. Luke's,0.033588,0.044,11,0.1,0.2,0,0.1375,0.2,7,4.525,20.4,7
Idaho,Ada,2024-03-15,Meridian - St. Luke's,0.023,0.04,12,0.375,1.4,7,0.233333,0.3,7,16.7125,39.3,21
Idaho,Ada,2024-03-16,Meridian - St. Luke's,0.029176,0.046,11,0.320833,0.6,21,0.245833,0.4,0,14.179167,36.2,21
Idaho,Ada,2024-03-17,Meridian - St. Luke's,0.030765,0.044,11,0.233333,0.4,7,0.216667,0.4,0,9.866667,27.8,22
Idaho,Ada,2024-03-18,Meridian - St. Luke's,0.028824,0.045,11,0.320833,0.7,7,0.208333,0.3,2,12.391667,35.7,21
Idaho,Ada,2024-03-19,Meridian - St. Luke's,0.033647,0.046,11,0.3125,0.7,6,0.2,0.3,5,10.295833,24.9,21
Idaho,Ada,2024-03-20,Meridian - St. Luke's,0.032294,0.041,11,0.345833,0.6,8,0.191667,0.2,0,8.85,21.5,5
Idaho,Ada,2024-03-21,Meridian - St. Luke's,0.035,0.044,11,0.21,0.3,0,0.129167,0.2,0,5.05,19.9,21
Idaho,Ada,2024-03-22,Meridian - St. Luke's,0.039412,0.043,11,0.241667,0.4,7,0.154167,0.2,0,6.835,18.8,7
Idaho,Ada,2024-03-23,Meridian - St. Luke's,0.037706,0.051,8,0.279167,0.3,0,0.108333,0.2,22,3.175,8.1,19
Idaho,Ada,2024-03-24,Meridian - St. Luke's,0.0376,0.042,11,0.270833,0.4,7,0.145833,0.2,0,4.35,14.2,2
Idaho,Ada,2024-03-27,Meridian - St. Luke's,0.039333,0.042,21,0.2375,0.3,4,0.125,0.2,0,4.8875,12.4,7
Idaho,Ada,2024-03-28,Meridian - St. Luke's,0.039588,0.046,10,0.245833,0.3,4,0.154167,0.2,6,6.7375,29.0,7
Idaho,Ada,2024-03-29,Meridian - St. Luke's,0.032882,0.047,10,0.270833,0.4,7,0.154167,0.2,6,8.454167,31.1,22
Idaho,Ada,2024-03-30,Meridian - St. Luke's,0.037,0.047,12,0.35,0.8,8,0.170833,0.2,0,7.2625,22.9,8
Idaho,Ada,2024-03-31,Meridian - St. Luke's,0.042471,0.047,10,0.275,0.4,3,0.1125,0.2,0,1.008333,2.9,6
Idaho,Ada,2024-04-01,Meridian - St. Luke's,0.031118,0.048,10,0.229167,0.5,22,0.145833,0.2,7,7.25,36.2,22
Idaho,Ada,2024-04-02,Meridian - St. Luke's,0.039647,0.048,11,0.345,0.9,6,0.254167,0.4,11,9.754167,26.0,6
Idaho,Ada,2024-04-03,Meridian - St. Luke's,0.036471,0.039,20,0.254167,0.4,17,0.179167,0.2,0,3.275,10.1,6
Idaho,Ada,2024-04-04,Meridian - St. Luke's,0.040118,0.046,17,0.3,0.4,7,0.158333,0.2,7,4.238095,17.3,6
Idaho,Ada,2024-04-05,Meridian - St. Luke's,0.031647,0.034,12,0.221739,0.3,0,0.1375,0.2,11,4.682609,7.9,23
Idaho,Ada,2024-04-06,Meridian - St. Luke's,0.025,0.036,10,0.166667,0.2,1,0.15,0.2,12,6.6,18.8,22
Idaho,Ada,2024-04-07,Meridian - St. Luke's,0.038471,0.048,12,0.158333,0.3,4,0.166667,0.2,0,6.6125,19.6,4
Idaho,Ada,2024-04-08,Meridian - St. Luke's,0.038529,0.053,11,0.195833,0.5,7,0.179167,0.2,0,7.816667,27.6,21
Idaho,Ada,2024-04-09,Meridian - St. Luke's,0.034588,0.044,11,0.2375,0.6,8,0.195833,0.3,9,9.116667,26.3,5
Idaho,Ada,2024-04-10,Meridian - St. Luke's,0.038176,0.052,12,0.183333,0.3,6,0.179167,0.2,0,7.304167,27.8,6
Idaho,Ada,2024-04-11,Meridian - St. Luke's,0.039882,0.046,10,0.291667,0.6,6,0.170833,0.2,0,6.354167,25.8,6
Idaho,Ada,2024-04-12,Meridian - St. Luke's,0.036882,0.042,10,0.329167,0.4,6,0.1375,0.2,8,4.6,13.5,6
Idaho,Ada,2024-04-13,Meridian - St. Luke's,0.047882,0.053,11,0.341667,0.5,20,0.158333,0.2,0,5.145833,24.3,20
Idaho,Ada,2024-04-14,Meridian - St. Luke's,0.054941,0.061,12,0.283333,0.4,0,0.1125,0.2,0,1.904167,5.1,19
Idaho,Ada,2024-04-15,Meridian - St. Luke's,0.040118,0.044,11,0.225,0.3,3,0.133333,0.2,8,3.295833,9.6,5
Idaho,Ada,2024-04-16,Meridian - St. Luke's,0.045765,0.048,10,0.183333,0.2,0,0.1,0.1,0,1.945833,8.2,6
Idaho,Ada,2024-04-17,Meridian - St. Luke's,0.041824,0.049,11,0.152632,0.2,0,0.120833,0.2,9,1.266667,5.2,6
Idaho,Ada,2024-04-18,Meridian - St. Luke's,0.039941,0.052,11,0.2,0.6,6,0.15,0.2,3,7.7,26.2,6
Idaho,Ada,2024-04-19,Meridian - St. Luke's,0.040235,0.054,11,0.2625,0.5,5,0.175,0.2,0,10.141667,33.4,23
Idaho,Ada,2024-04-20,Meridian - St. Luke's,0.042765,0.052,11,0.241667,0.4,20,0.166667,0.2,0,6.416667,19.0,4
Idaho,Ada,2024-04-21,Meridian - St. Luke's,0.046118,0.055,12,0.204167,0.3,0,0.116667,0.2,0,1.883333,7.8,4
Idaho,Ada,2024-04-22,Meridian - St. Luke's,0.039706,0.056,12,0.279167,0.6,6,0.145833,0.2,6,5.933333,28.5,22
Idaho,Ada,2024-04-23,Meridian - St. Luke's,0.039176,0.056,12,0.4125,0.7,7,0.229167,0.3,5,13.025,35.1,22
Idaho,Ada,2024-04-24,Meridian - St. Luke's,0.042176,0.05,11,0.3625,0.5,5,0.1875,0.3,0,7.25,21.8,0
Idaho,Ada,2024-04-25,Meridian - St. Luke's,0.042412,0.049,11,0.358333,0.5,3,0.104167,0.2,11,2.4125,9.3,6
Idaho,Ada,2024-04-26,Meridian - St. Luke's,0.038176,0.046,11,0.316667,0.4,8,0.1,0.1,0,1.633333,7.8,6
Idaho,Ada,2024-04-27,Meridian - St. Luke's,0.037529,0.04,10,0.308333,0.4,4,0.1,0.1,0,0.495833,1.7,19
Idaho,Ada,2024-04-28,Meridian - St. Luke's,0.040059,0.049,12,0.2875,0.4,17,0.1,0.1,0,1.8375,12.8,20
Idaho,Ada,2024-04-29,Meridian - St. Luke's,0.041941,0.05,10,0.295833,0.4,3,0.1,0.1,0,1.708333,5.4,6
Idaho,Ada,2024-04-30,Meridian - St. Luke's,0.044412,0.051,11,0.3125,0.5,6,0.154167,0.3,8,5.766667,24.2,6
Idaho,Ada,2024-05-01,Meridian - St. Luke's,0.040176,0.045,12,0.27,0.4,22,0.1,0.1,0,2.579167,8.2,6
Idaho,Ada,2024-05-02,Meridian - St. Luke's,0.036765,0.041,10,0.295833,0.4,6,0.1,0.1,0,2.488889,9.3,6
Idaho,Ada,2024-05-03,Meridian - St. Luke's,0.042176,0.047,12,0.304167,0.4,8,0.1,0.1,0,2.9375,7.6,5
Idaho,Ada,2024-05-04,Meridian - St. Luke's,0.038059,0.046,9,0.4375,0.5,7,0.1,0.1,0,2.379167,5.3,17
Idaho,Ada,2024-05-05,Meridian - St. Luke's,0.037824,0.041,8,0.395833,0.5,8,0.1,0.1,0,1.266667,2.9,5
Idaho,Ada,2024-05-06,Meridian - St. Luke's,0.045,0.047,11,0.320833,0.4,0,0.1,0.1,0,2.05,6.9,6
Idaho,Ada,2024-05-07,Meridian - St. Luke's,0.035882,0.041,8,0.283333,0.4,7,0.1,0.1,0,1.533333,4.5,6
Idaho,Ada,2024-05-08,Meridian - St. Luke's,0.034706,0.04,10,0.2625,0.3,1,0.1,0.1,0,2.4,7.9,6
Idaho,Ada,2024-05-09,Meridian - St. Luke's,0.041294,0.05,12,0.325,0.6,6,0.1,0.1,0,5.220833,16.1,6
Idaho,Ada,2024-05-10,Meridian - St. Luke's,0.038353,0.055,12,0.358333,0.6,22,0.108333,0.2,22,8.425,36.7,22
Idaho,Ada,2024-05-11,Meridian - St. Luke's,0.037647,0.057,11,0.454167,0.9,23,0.141667,0.3,23,7.808333,29.1,22
Idaho,Ada,2024-05-12,Meridian - St. Luke's,0.044176,0.059,12,0.454167,0.6,0,0.179167,0.4,2,6.541667,25.2,0
Idaho,Ada,2024-05-13,Meridian - St. Luke's,0.043706,0.053,10,0.4375,0.7,7,0.133333,0.2,6,5.891667,21.0,6
Idaho,Ada,2024-05-14,Meridian - St. Luke's,0.044176,0.052,11,0.345833,0.4,0,0.1,0.1,0,2.245833,5.9,6
Idaho,Ada,2024-05-15,Meridian - St. Luke's,0.040176,0.056,11,0.36,0.4,0,0.104167,0.2,23,4.633333,20.2,23
Idaho,Ada,2024-05-16,Meridian - St. Luke's,0.043294,0.051,11,0.454167,0.5,1,0.158333,0.2,0,6.81,20.6,0
Idaho,Ada,2024-05-17,Meridian - St. Luke's,0.043118,0.054,12,0.375,0.5,0,0.129167,0.2,17,2.225,7.7,23
Idaho,Ada,2024-05-18,Meridian - St. Luke's,0.049471,0.056,12,0.408333,0.5,3,0.116667,0.2,0,3.979167,12.6,5
Idaho,Ada,2024-05-19,Meridian - St. Luke's,0.046353,0.053,12,0.3,0.4,1,0.0375,0.1,0,0.283333,1.1,20
Idaho,Ada,2024-05-20,Meridian - St. Luke's,0.037588,0.043,10,0.304167,0.4,4,0.0625,0.1,0,1.45,5.9,5
Idaho,Ada,2024-05-21,Meridian - St. Luke's,0.042471,0.047,10,0.366667,0.7,5,0.1,0.1,0,4.05,20.6,5
Idaho,Ada,2024-05-22,Meridian - St. Luke's,0.041941,0.049,12,0.225,0.4,0,0.1,0.1,0,2.041667,7.0,5
Idaho,Ada,2024-05-23,Meridian - St. Luke's,0.031824,0.043,9,0.075,0.2,21,0.1,0.1,0,2.370833,13.9,23
Idaho,Ada,2024-05-24,Meridian - St. Luke's,0.040176,0.047,10,0.1625,0.2,1,0.1,0.1,0,3.116667,14.4,0
Idaho,Ada,2024-05-25,Meridian - St. Luke's,0.043059,0.048,14,0.129167,0.2,9,0.1,0.1,0,1.654167,5.0,5
Idaho,Ada,2024-05-26,Meridian - St. Luke's,0.043353,0.054,11,0.091667,0.2,21,0.1,0.1,0,2.779167,15.0,22
Idaho,Ada,2024-05-27,Meridian - St. Luke's,0.047882,0.057,11,0.15,0.2,0,0.125,0.2,0,3.708333,11.0,0
Idaho,Ada,2024-05-28,Meridian - St. Luke's,0.045647,0.056,9,0.170833,0.3,13,0.1,0.1,0,4.295833,12.9,5
Idaho,Ada,2024-05-29,Meridian - St. Luke's,0.044706,0.051,11,0.075,0.1,0,0.1,0.1,0,1.489474,3.3,5
Idaho,Ada,2024-05-30,Meridian - St. Luke's,0.038529,0.055,12,0.075,0.2,21,0.1125,0.2,21,3.695833,23.3,21
Idaho,Ada,2024-05-31,Meridian - St. Luke's,0.040412,0.056,13,0.191667,0.4,5,0.141667,0.2,0,8.708333,30.1,23
Idaho,Ada,2024-06-01,Meridian - St. Luke's,0.045176,0.056,10,0.191667,0.3,8,0.133333,0.2,0,4.875,23.9,0
Idaho,Ada,2024-06-02,Meridian - St. Luke's,0.038529,0.046,11,0.204167,0.3,1,0.1,0.1,0,1.541667,3.9,0
Idaho,Ada,2024-06-03,Meridian - St. Luke's,0.035529,0.044,15,0.195833,0.3,7,0.1,0.1,0,3.283333,9.3,6
Idaho,Ada,2024-06-04,Meridian - St. Luke's,0.031,0.044,9,0.166667,0.5,6,0.1,0.1,0,4.279167,16.0,6
Idaho,Ada,2024-06-05,Meridian - St. Luke's,0.042647,0.062,13,0.189474,0.3,0,0.1,0.1,0,5.8625,23.3,23
Idaho,Ada,2024-06-06,Meridian - St. Luke's,0.039765,0.057,12,0.333333,0.5,6,0.1875,0.3,23,12.295833,25.1,23
Idaho,Ada,2024-06-07,Meridian - St. Luke's,0.039235,0.055,10,0.2875,0.5,22,0.1625,0.3,0,8.254167,30.1,22
Idaho,Ada,2024-06-08,Meridian - St. Luke's,0.041588,0.049,10,0.220833,0.3,6,0.120833,0.2,0,2.966667,10.6,0
Idaho,Ada,2024-06-09,Meridian - St. Luke's,0.041765,0.053,10,0.179167,0.3,7,0.1,0.1,0,1.916667,10.5,22
Idaho,Ada,2024-06-10,Meridian - St. Luke's,0.040765,0.053,12,0.208333,0.4,5,0.1,0.1,0,5.395833,23.7,22
Idaho,Ada,2024-06-11,Meridian - St. Luke's,0.050118,0.065,10,0.216667,0.4,0,0.125,0.2,2,5.7125,15.8,0
Idaho,Ada,2024-06-12,Meridian - St. Luke's,0.054941,0.065,12,0.145833,0.2,0,0.083333,0.1,0,2.16,5.2,20
Idaho,Ada,2024-06-13,Meridian - St. Luke's,0.062,0.079,12,0.275,0.5,23,0.275,0.4,8,7.55,23.1,5
Idaho,Ada,2024-06-14,Meridian - St. Luke's,0.051824,0.062,9,0.233333,0.4,0,0.079167,0.2,0,2.525,9.8,0
Idaho,Ada,2024-06-15,Meridian - St. Luke's,0.041529,0.048,12,0.166667,0.3,4,0.120833,0.2,5,0.945833,3.0,0
Idaho,Ada,2024-06-16,Meridian - St. Luke's,0.039765,0.044,11,0.1875,0.6,4,0.079167,0.1,0,0.475,1.9,2
Idaho,Ada,2024-06-17,Meridian - St. Luke's,0.031882,0.041,11,0.145,0.2,0,0.204167,0.3,6,2.008333,14.8,23
Idaho,Ada,2024-06-18,Meridian - St. Luke's,0.035765,0.046,12,0.1625,0.3,6,0.245833,0.4,4,4.0,12.5,23
Idaho,Ada,2024-06-19,Meridian - St. Luke's,0.039412,0.053,12,0.175,0.3,0,0.1,0.1,0,7.094444,23.3,22
Idaho,Ada,2024-06-20,Meridian - St. Luke's,0.041,0.059,11,0.233333,0.4,6,0.058333,0.1,0,6.179167,22.4,23
Idaho,Ada,2024-06-21,Meridian - St. Luke's,0.040529,0.059,11,0.329167,0.6,5,0.320833,0.5,10,12.329167,42.4,21
Idaho,Ada,2024-06-22,Meridian - St. Luke's,0.051882,0.066,11,0.283333,0.4,8,0.304167,0.6,4,5.495833,26.1,22
Idaho,Ada,2024-06-23,Meridian - St. Luke's,0.047118,0.054,11,0.308333,0.5,6,0.275,0.5,2,3.616667,14.6,6
Idaho,Ada,2024-06-24,Meridian - St. Luke's,0.038235,0.054,10,0.2625,0.5,21,0.041667,0.2,21,4.341667,26.4,21
Idaho,Ada,2024-06-25,Meridian - St. Luke's,0.047294,0.062,10,0.329167,0.5,6,0.166667,0.3,1,7.575,21.3,20
Idaho,Ada,2024-06-26,Meridian - St. Luke's,0.042824,0.049,10,0.2875,0.4,0,0.0375,0.1,0,5.095833,15.2,7
Idaho,Ada,2024-06-27,Meridian - St. Luke's,0.041941,0.05,11,0.2,0.3,1,0.05,0.2,6,1.454167,4.3,21
Idaho,Ada,2024-06-28,Meridian - St. Luke's,0.035176,0.046,12,0.2125,0.3,3,0.204167,0.3,7,2.991667,18.7,23
Idaho,Ada,2024-06-29,Meridian - St. Luke's,0.046176,0.059,12,0.2625,0.3,0,0.1625,0.3,2,4.483333,16.3,0
Idaho,Ada,2024-06-30,Meridian - St. Luke's,0.036417,0.039,10,0.175,0.2,0,0.0125,0.1,21,1.004167,2.1,20
Illinois,Cook,2024-06-01,NORTHBROOK WATER PLANT,0.036118,0.039,17,0.454167,1.2,7,0.3,0.3,0,10.779167,23.9,5
Illinois,Cook,2024-06-02,NORTHBROOK WATER PLANT,0.034118,0.051,9,0.308333,0.5,2,0.2125,0.3,0,5.616667,14.6,22
Illinois,Cook,2024-06-03,NORTHBROOK WATER PLANT,0.047941,0.054,9,0.716667,1.1,13,0.3,0.4,5,9.8125,22.4,5
Illinois,Cook,2024-06-04,NORTHBROOK WATER PLANT,0.044706,0.059,10,1.070833,1.6,12,0.233333,0.3,0,8.175,14.9,22
Illinois,Cook,2024-06-05,NORTHBROOK WATER PLANT,0.035882,0.043,11,0.854167,1.0,1,0.13913,0.2,9,6.025,15.9,19
Illinois,Cook,2024-06-12,NORTHBROOK WATER PLANT,0.045882,0.059,10,1.033333,1.3,3,0.2,0.2,20,7.9375,17.0,1
Illinois,Cook,2024-06-13,NORTHBROOK WATER PLANT,0.042353,0.059,10,1.1,1.4,2,0.2,0.2,0,8.341667,17.0,21
Illinois,Cook,2024-06-14,NORTHBROOK WATER PLANT,0.036941,0.047,9,0.966667,1.7,7,0.183333,0.2,0,6.491667,14.8,7
